"date_time","energy_h","date","time"
"2018-05-04 12:00:00",239.981593600947,2018-05-04,"12:00:00"
"2018-05-04 13:00:00",231.922053526257,2018-05-04,"13:00:00"
"2018-05-04 14:00:00",244.442256290943,2018-05-04,"14:00:00"
"2018-05-04 15:00:00",251.666464592063,2018-05-04,"15:00:00"
"2018-05-04 16:00:00",236.5466428674,2018-05-04,"16:00:00"
"2018-05-04 17:00:00",232.541803471703,2018-05-04,"17:00:00"
"2018-05-04 18:00:00",224.808083511835,2018-05-04,"18:00:00"
"2018-05-04 19:00:00",223.902176411337,2018-05-04,"19:00:00"
"2018-05-04 20:00:00",205.921665444276,2018-05-04,"20:00:00"
"2018-05-04 21:00:00",162.904152569997,2018-05-04,"21:00:00"
"2018-05-04 22:00:00",137.328532403474,2018-05-04,"22:00:00"
"2018-05-04 23:00:00",162.219056513741,2018-05-04,"23:00:00"
"2018-05-05 00:00:00",130.758165871055,2018-05-05,"00:00:00"
"2018-05-05 01:00:00",129.41345640363,2018-05-05,"01:00:00"
"2018-05-05 02:00:00",127.746648332305,2018-05-05,"02:00:00"
"2018-05-05 03:00:00",126.843309824761,2018-05-05,"03:00:00"
"2018-05-05 04:00:00",128.887322276375,2018-05-05,"04:00:00"
"2018-05-05 05:00:00",131.534687790402,2018-05-05,"05:00:00"
"2018-05-05 06:00:00",132.927316316921,2018-05-05,"06:00:00"
"2018-05-05 07:00:00",132.771157524224,2018-05-05,"07:00:00"
"2018-05-05 08:00:00",211.017576034444,2018-05-05,"08:00:00"
"2018-05-05 09:00:00",249.333932099745,2018-05-05,"09:00:00"
"2018-05-05 10:00:00",230.235824375105,2018-05-05,"10:00:00"
"2018-05-05 11:00:00",230.808232604798,2018-05-05,"11:00:00"
"2018-05-05 12:00:00",232.629032602246,2018-05-05,"12:00:00"
"2018-05-05 13:00:00",224.293606695909,2018-05-05,"13:00:00"
"2018-05-05 14:00:00",167.174790140601,2018-05-05,"14:00:00"
"2018-05-05 15:00:00",141.927852850189,2018-05-05,"15:00:00"
"2018-05-05 16:00:00",152.440124689695,2018-05-05,"16:00:00"
"2018-05-05 17:00:00",156.661865061886,2018-05-05,"17:00:00"
"2018-05-05 18:00:00",147.769464086006,2018-05-05,"18:00:00"
"2018-05-05 19:00:00",137.879284310307,2018-05-05,"19:00:00"
"2018-05-05 20:00:00",136.271117916268,2018-05-05,"20:00:00"
"2018-05-05 21:00:00",138.644526574973,2018-05-05,"21:00:00"
"2018-05-05 22:00:00",138.153185649648,2018-05-05,"22:00:00"
"2018-05-05 23:00:00",131.944710555841,2018-05-05,"23:00:00"
"2018-05-06 00:00:00",133.030385113009,2018-05-06,"00:00:00"
"2018-05-06 01:00:00",133.699462082597,2018-05-06,"01:00:00"
"2018-05-06 02:00:00",132.316279729036,2018-05-06,"02:00:00"
"2018-05-06 03:00:00",131.732694830092,2018-05-06,"03:00:00"
"2018-05-06 04:00:00",134.533848661896,2018-05-06,"04:00:00"
"2018-05-06 05:00:00",130.254159576214,2018-05-06,"05:00:00"
"2018-05-06 06:00:00",131.153480089615,2018-05-06,"06:00:00"
"2018-05-06 07:00:00",134.302740998801,2018-05-06,"07:00:00"
"2018-05-06 08:00:00",145.298683514616,2018-05-06,"08:00:00"
"2018-05-06 09:00:00",151.869183589596,2018-05-06,"09:00:00"
"2018-05-06 10:00:00",159.890119340898,2018-05-06,"10:00:00"
"2018-05-06 11:00:00",163.16736174031,2018-05-06,"11:00:00"
"2018-05-06 12:00:00",158.916317862541,2018-05-06,"12:00:00"
"2018-05-06 13:00:00",163.056747664116,2018-05-06,"13:00:00"
"2018-05-06 14:00:00",166.384039589281,2018-05-06,"14:00:00"
"2018-05-06 15:00:00",169.178975501002,2018-05-06,"15:00:00"
"2018-05-06 16:00:00",170.616088443719,2018-05-06,"16:00:00"
"2018-05-06 17:00:00",170.805228235155,2018-05-06,"17:00:00"
"2018-05-06 18:00:00",170.842676398463,2018-05-06,"18:00:00"
"2018-05-06 19:00:00",153.212610953177,2018-05-06,"19:00:00"
"2018-05-06 20:00:00",139.000977558571,2018-05-06,"20:00:00"
"2018-05-06 21:00:00",141.835718333521,2018-05-06,"21:00:00"
"2018-05-06 22:00:00",134.093927884359,2018-05-06,"22:00:00"
"2018-05-06 23:00:00",135.586939901212,2018-05-06,"23:00:00"
"2018-05-07 00:00:00",134.39511181483,2018-05-07,"00:00:00"
"2018-05-07 01:00:00",134.73993139858,2018-05-07,"01:00:00"
"2018-05-07 02:00:00",132.415634921013,2018-05-07,"02:00:00"
"2018-05-07 03:00:00",132.799725664537,2018-05-07,"03:00:00"
"2018-05-07 04:00:00",134.259233007193,2018-05-07,"04:00:00"
"2018-05-07 05:00:00",135.474755039976,2018-05-07,"05:00:00"
"2018-05-07 06:00:00",150.99066135754,2018-05-07,"06:00:00"
"2018-05-07 07:00:00",219.036518183142,2018-05-07,"07:00:00"
"2018-05-07 08:00:00",403.241481822069,2018-05-07,"08:00:00"
"2018-05-07 09:00:00",430.564969524158,2018-05-07,"09:00:00"
"2018-05-07 10:00:00",396.92028833822,2018-05-07,"10:00:00"
"2018-05-07 11:00:00",385.217548730108,2018-05-07,"11:00:00"
"2018-05-07 12:00:00",375.70076201954,2018-05-07,"12:00:00"
"2018-05-07 13:00:00",288.922742527162,2018-05-07,"13:00:00"
"2018-05-07 14:00:00",301.741243096244,2018-05-07,"14:00:00"
"2018-05-07 15:00:00",429.934446283888,2018-05-07,"15:00:00"
"2018-05-07 16:00:00",430.23714521986,2018-05-07,"16:00:00"
"2018-05-07 17:00:00",284.078801421718,2018-05-07,"17:00:00"
"2018-05-07 18:00:00",286.765437438205,2018-05-07,"18:00:00"
"2018-05-07 19:00:00",293.218356881537,2018-05-07,"19:00:00"
"2018-05-07 20:00:00",219.960558988415,2018-05-07,"20:00:00"
"2018-05-07 21:00:00",158.824954777631,2018-05-07,"21:00:00"
"2018-05-07 22:00:00",160.977885764242,2018-05-07,"22:00:00"
"2018-05-07 23:00:00",139.548233066815,2018-05-07,"23:00:00"
"2018-05-08 00:00:00",134.012660309017,2018-05-08,"00:00:00"
"2018-05-08 01:00:00",131.79780884263,2018-05-08,"01:00:00"
"2018-05-08 02:00:00",129.265415604607,2018-05-08,"02:00:00"
"2018-05-08 03:00:00",127.17415040634,2018-05-08,"03:00:00"
"2018-05-08 04:00:00",127.083267499896,2018-05-08,"04:00:00"
"2018-05-08 05:00:00",127.357690625316,2018-05-08,"05:00:00"
"2018-05-08 06:00:00",143.545919646066,2018-05-08,"06:00:00"
"2018-05-08 07:00:00",207.723811163882,2018-05-08,"07:00:00"
"2018-05-08 08:00:00",272.916980732904,2018-05-08,"08:00:00"
"2018-05-08 09:00:00",268.662107989394,2018-05-08,"09:00:00"
"2018-05-08 10:00:00",251.498737263435,2018-05-08,"10:00:00"
"2018-05-08 11:00:00",262.906660611096,2018-05-08,"11:00:00"
"2018-05-08 12:00:00",276.861056491622,2018-05-08,"12:00:00"
"2018-05-08 13:00:00",274.732029486822,2018-05-08,"13:00:00"
"2018-05-08 14:00:00",279.92441549692,2018-05-08,"14:00:00"
"2018-05-08 15:00:00",297.398683760726,2018-05-08,"15:00:00"
"2018-05-08 16:00:00",302.631654461638,2018-05-08,"16:00:00"
"2018-05-08 17:00:00",285.205669684746,2018-05-08,"17:00:00"
"2018-05-08 18:00:00",256.892311004562,2018-05-08,"18:00:00"
"2018-05-08 19:00:00",254.399976829008,2018-05-08,"19:00:00"
"2018-05-08 20:00:00",175.704971589631,2018-05-08,"20:00:00"
"2018-05-08 21:00:00",147.728503856554,2018-05-08,"21:00:00"
"2018-05-08 22:00:00",143.309824575579,2018-05-08,"22:00:00"
"2018-05-08 23:00:00",133.725055940644,2018-05-08,"23:00:00"
"2018-05-09 00:00:00",134.666499737428,2018-05-09,"00:00:00"
"2018-05-09 01:00:00",131.466794339768,2018-05-09,"01:00:00"
"2018-05-09 02:00:00",129.650807828428,2018-05-09,"02:00:00"
"2018-05-09 03:00:00",130.183578619255,2018-05-09,"03:00:00"
"2018-05-09 04:00:00",127.632671787485,2018-05-09,"04:00:00"
"2018-05-09 05:00:00",128.806838831322,2018-05-09,"05:00:00"
"2018-05-09 06:00:00",145.384645176855,2018-05-09,"06:00:00"
"2018-05-09 07:00:00",198.685685078266,2018-05-09,"07:00:00"
"2018-05-09 08:00:00",269.435475192392,2018-05-09,"08:00:00"
"2018-05-09 09:00:00",256.004916923058,2018-05-09,"09:00:00"
"2018-05-09 10:00:00",251.949668600488,2018-05-09,"10:00:00"
"2018-05-09 11:00:00",262.333322791178,2018-05-09,"11:00:00"
"2018-05-09 12:00:00",262.096653590881,2018-05-09,"12:00:00"
"2018-05-09 13:00:00",260.878496455837,2018-05-09,"13:00:00"
"2018-05-09 14:00:00",254.081265827236,2018-05-09,"14:00:00"
"2018-05-09 15:00:00",252.778137283525,2018-05-09,"15:00:00"
"2018-05-09 16:00:00",242.830691256995,2018-05-09,"16:00:00"
"2018-05-09 17:00:00",234.022340095279,2018-05-09,"17:00:00"
"2018-05-09 18:00:00",228.429378175416,2018-05-09,"18:00:00"
"2018-05-09 19:00:00",223.564762125367,2018-05-09,"19:00:00"
"2018-05-09 20:00:00",159.598637246496,2018-05-09,"20:00:00"
"2018-05-09 21:00:00",141.314126669724,2018-05-09,"21:00:00"
"2018-05-09 22:00:00",139.439380606092,2018-05-09,"22:00:00"
"2018-05-09 23:00:00",129.992258878487,2018-05-09,"23:00:00"
"2018-05-10 00:00:00",130.492402543277,2018-05-10,"00:00:00"
"2018-05-10 01:00:00",129.511686894477,2018-05-10,"01:00:00"
"2018-05-10 02:00:00",128.937884846259,2018-05-10,"02:00:00"
"2018-05-10 03:00:00",127.200504874292,2018-05-10,"03:00:00"
"2018-05-10 04:00:00",125.883973268212,2018-05-10,"04:00:00"
"2018-05-10 05:00:00",125.624066795473,2018-05-10,"05:00:00"
"2018-05-10 06:00:00",136.102127266444,2018-05-10,"06:00:00"
"2018-05-10 07:00:00",199.4728303615,2018-05-10,"07:00:00"
"2018-05-10 08:00:00",238.856541866041,2018-05-10,"08:00:00"
"2018-05-10 09:00:00",231.518375520136,2018-05-10,"09:00:00"
"2018-05-10 10:00:00",235.615884520442,2018-05-10,"10:00:00"
"2018-05-10 11:00:00",234.574038009292,2018-05-10,"11:00:00"
"2018-05-10 12:00:00",233.003766027595,2018-05-10,"12:00:00"
"2018-05-10 13:00:00",225.734959083836,2018-05-10,"13:00:00"
"2018-05-10 14:00:00",234.472989559249,2018-05-10,"14:00:00"
"2018-05-10 15:00:00",243.30652452984,2018-05-10,"15:00:00"
"2018-05-10 16:00:00",232.681940427813,2018-05-10,"16:00:00"
"2018-05-10 17:00:00",232.21056786707,2018-05-10,"17:00:00"
"2018-05-10 18:00:00",225.893174162056,2018-05-10,"18:00:00"
"2018-05-10 19:00:00",225.513924657867,2018-05-10,"19:00:00"
"2018-05-10 20:00:00",152.876712266512,2018-05-10,"20:00:00"
"2018-05-10 21:00:00",140.565133535498,2018-05-10,"21:00:00"
"2018-05-10 22:00:00",134.071526641375,2018-05-10,"22:00:00"
"2018-05-10 23:00:00",129.720734799953,2018-05-10,"23:00:00"
"2018-05-11 00:00:00",127.861681144639,2018-05-11,"00:00:00"
"2018-05-11 01:00:00",126.74801122106,2018-05-11,"01:00:00"
"2018-05-11 02:00:00",126.990635047777,2018-05-11,"02:00:00"
"2018-05-11 03:00:00",125.975877429917,2018-05-11,"03:00:00"
"2018-05-11 04:00:00",124.299762005754,2018-05-11,"04:00:00"
"2018-05-11 05:00:00",125.081043298766,2018-05-11,"05:00:00"
"2018-05-11 06:00:00",137.908776467972,2018-05-11,"06:00:00"
"2018-05-11 07:00:00",193.245906649523,2018-05-11,"07:00:00"
"2018-05-11 08:00:00",249.481927652115,2018-05-11,"08:00:00"
"2018-05-11 09:00:00",205.524322868069,2018-05-11,"09:00:00"
"2018-05-11 10:00:00",200.588095171608,2018-05-11,"10:00:00"
"2018-05-11 11:00:00",275.63185088247,2018-05-11,"11:00:00"
"2018-05-11 12:00:00",270.921214945957,2018-05-11,"12:00:00"
"2018-05-11 13:00:00",242.153482855327,2018-05-11,"13:00:00"
"2018-05-11 14:00:00",255.227492557032,2018-05-11,"14:00:00"
"2018-05-11 15:00:00",258.072128214929,2018-05-11,"15:00:00"
"2018-05-11 16:00:00",249.409636115139,2018-05-11,"16:00:00"
"2018-05-11 17:00:00",254.267867649531,2018-05-11,"17:00:00"
"2018-05-11 18:00:00",238.382716634464,2018-05-11,"18:00:00"
"2018-05-11 19:00:00",231.513160050439,2018-05-11,"19:00:00"
"2018-05-11 20:00:00",157.216451620088,2018-05-11,"20:00:00"
"2018-05-11 21:00:00",141.231824940539,2018-05-11,"21:00:00"
"2018-05-11 22:00:00",136.281690825804,2018-05-11,"22:00:00"
"2018-05-11 23:00:00",148.441176713554,2018-05-11,"23:00:00"
"2018-05-12 00:00:00",129.616668126093,2018-05-12,"00:00:00"
"2018-05-12 01:00:00",123.527640703564,2018-05-12,"01:00:00"
"2018-05-12 02:00:00",125.849158990977,2018-05-12,"02:00:00"
"2018-05-12 03:00:00",126.097578647387,2018-05-12,"03:00:00"
"2018-05-12 04:00:00",123.648752390406,2018-05-12,"04:00:00"
"2018-05-12 05:00:00",123.523443951963,2018-05-12,"05:00:00"
"2018-05-12 06:00:00",124.275331319128,2018-05-12,"06:00:00"
"2018-05-12 07:00:00",168.062697463112,2018-05-12,"07:00:00"
"2018-05-12 08:00:00",252.008904876382,2018-05-12,"08:00:00"
"2018-05-12 09:00:00",229.770761739251,2018-05-12,"09:00:00"
"2018-05-12 10:00:00",249.129979718581,2018-05-12,"10:00:00"
"2018-05-12 11:00:00",242.148038230979,2018-05-12,"11:00:00"
"2018-05-12 12:00:00",237.964955611902,2018-05-12,"12:00:00"
"2018-05-12 13:00:00",235.876091207526,2018-05-12,"13:00:00"
"2018-05-12 14:00:00",220.027595343811,2018-05-12,"14:00:00"
"2018-05-12 15:00:00",137.965883512446,2018-05-12,"15:00:00"
"2018-05-12 16:00:00",156.422044095212,2018-05-12,"16:00:00"
"2018-05-12 17:00:00",169.116487007289,2018-05-12,"17:00:00"
"2018-05-12 18:00:00",241.16301825983,2018-05-12,"18:00:00"
"2018-05-12 19:00:00",134.878826915357,2018-05-12,"19:00:00"
"2018-05-12 20:00:00",138.768771286825,2018-05-12,"20:00:00"
"2018-05-12 21:00:00",132.495039626059,2018-05-12,"21:00:00"
"2018-05-12 22:00:00",134.70776829444,2018-05-12,"22:00:00"
"2018-05-12 23:00:00",140.166724250975,2018-05-12,"23:00:00"
"2018-05-13 00:00:00",131.539429086364,2018-05-13,"00:00:00"
"2018-05-13 01:00:00",127.264925021214,2018-05-13,"01:00:00"
"2018-05-13 02:00:00",126.965423549183,2018-05-13,"02:00:00"
"2018-05-13 03:00:00",125.621472510144,2018-05-13,"03:00:00"
"2018-05-13 04:00:00",124.82550993764,2018-05-13,"04:00:00"
"2018-05-13 05:00:00",125.956799407289,2018-05-13,"05:00:00"
"2018-05-13 06:00:00",127.059508425497,2018-05-13,"06:00:00"
"2018-05-13 07:00:00",131.887718858733,2018-05-13,"07:00:00"
"2018-05-13 08:00:00",142.240650350489,2018-05-13,"08:00:00"
"2018-05-13 09:00:00",144.041795667859,2018-05-13,"09:00:00"
"2018-05-13 10:00:00",153.287828401147,2018-05-13,"10:00:00"
"2018-05-13 11:00:00",159.318885822125,2018-05-13,"11:00:00"
"2018-05-13 12:00:00",159.074074342493,2018-05-13,"12:00:00"
"2018-05-13 13:00:00",158.475388887096,2018-05-13,"13:00:00"
"2018-05-13 14:00:00",157.380231836442,2018-05-13,"14:00:00"
"2018-05-13 15:00:00",165.164309725834,2018-05-13,"15:00:00"
"2018-05-13 16:00:00",169.424036610437,2018-05-13,"16:00:00"
"2018-05-13 17:00:00",170.083124723506,2018-05-13,"17:00:00"
"2018-05-13 18:00:00",166.354735166005,2018-05-13,"18:00:00"
"2018-05-13 19:00:00",146.403140532067,2018-05-13,"19:00:00"
"2018-05-13 20:00:00",140.030077129848,2018-05-13,"20:00:00"
"2018-05-13 21:00:00",137.727047693259,2018-05-13,"21:00:00"
"2018-05-13 22:00:00",136.698130591513,2018-05-13,"22:00:00"
"2018-05-13 23:00:00",133.197511803367,2018-05-13,"23:00:00"
"2018-05-14 00:00:00",130.18686308988,2018-05-14,"00:00:00"
"2018-05-14 01:00:00",130.34247271162,2018-05-14,"01:00:00"
"2018-05-14 02:00:00",128.93448635877,2018-05-14,"02:00:00"
"2018-05-14 03:00:00",127.089312371937,2018-05-14,"03:00:00"
"2018-05-14 04:00:00",126.533276396669,2018-05-14,"04:00:00"
"2018-05-14 05:00:00",128.57496801163,2018-05-14,"05:00:00"
"2018-05-14 06:00:00",140.59040421134,2018-05-14,"06:00:00"
"2018-05-14 07:00:00",246.472449283339,2018-05-14,"07:00:00"
"2018-05-14 08:00:00",389.91667886124,2018-05-14,"08:00:00"
"2018-05-14 09:00:00",442.845394384128,2018-05-14,"09:00:00"
"2018-05-14 10:00:00",420.309873554178,2018-05-14,"10:00:00"
"2018-05-14 11:00:00",384.318850466929,2018-05-14,"11:00:00"
"2018-05-14 12:00:00",358.574566843351,2018-05-14,"12:00:00"
"2018-05-14 13:00:00",273.530595246321,2018-05-14,"13:00:00"
"2018-05-14 14:00:00",326.908837418252,2018-05-14,"14:00:00"
"2018-05-14 15:00:00",438.308070989423,2018-05-14,"15:00:00"
"2018-05-14 16:00:00",395.721697346012,2018-05-14,"16:00:00"
"2018-05-14 17:00:00",374.063140064626,2018-05-14,"17:00:00"
"2018-05-14 18:00:00",317.975451663698,2018-05-14,"18:00:00"
"2018-05-14 19:00:00",268.926832892379,2018-05-14,"19:00:00"
"2018-05-14 20:00:00",177.671691839472,2018-05-14,"20:00:00"
"2018-05-14 21:00:00",154.206022427009,2018-05-14,"21:00:00"
"2018-05-14 22:00:00",142.913481947522,2018-05-14,"22:00:00"
"2018-05-14 23:00:00",135.998594515143,2018-05-14,"23:00:00"
"2018-05-15 00:00:00",130.555581076217,2018-05-15,"00:00:00"
"2018-05-15 01:00:00",129.86907353654,2018-05-15,"01:00:00"
"2018-05-15 02:00:00",128.588599431619,2018-05-15,"02:00:00"
"2018-05-15 03:00:00",127.009523646689,2018-05-15,"03:00:00"
"2018-05-15 04:00:00",125.946426552797,2018-05-15,"04:00:00"
"2018-05-15 05:00:00",127.006310902597,2018-05-15,"05:00:00"
"2018-05-15 06:00:00",137.168688360049,2018-05-15,"06:00:00"
"2018-05-15 07:00:00",210.567444996952,2018-05-15,"07:00:00"
"2018-05-15 08:00:00",352.062474477058,2018-05-15,"08:00:00"
"2018-05-15 09:00:00",424.318281262347,2018-05-15,"09:00:00"
"2018-05-15 10:00:00",350.14874671918,2018-05-15,"10:00:00"
"2018-05-15 11:00:00",353.986514921448,2018-05-15,"11:00:00"
"2018-05-15 12:00:00",345.203380072273,2018-05-15,"12:00:00"
"2018-05-15 13:00:00",249.723927447195,2018-05-15,"13:00:00"
"2018-05-15 14:00:00",328.422748012295,2018-05-15,"14:00:00"
"2018-05-15 15:00:00",384.899953595429,2018-05-15,"15:00:00"
"2018-05-15 16:00:00",293.888375523848,2018-05-15,"16:00:00"
"2018-05-15 17:00:00",434.09524860245,2018-05-15,"17:00:00"
"2018-05-15 18:00:00",357.400181057085,2018-05-15,"18:00:00"
"2018-05-15 19:00:00",243.251977987333,2018-05-15,"19:00:00"
"2018-05-15 20:00:00",222.458099510666,2018-05-15,"20:00:00"
"2018-05-15 21:00:00",149.19990481625,2018-05-15,"21:00:00"
"2018-05-15 22:00:00",143.092677093902,2018-05-15,"22:00:00"
"2018-05-15 23:00:00",133.124020113952,2018-05-15,"23:00:00"
"2018-05-16 00:00:00",130.309964591042,2018-05-16,"00:00:00"
"2018-05-16 01:00:00",128.140427686247,2018-05-16,"01:00:00"
"2018-05-16 02:00:00",130.034644591816,2018-05-16,"02:00:00"
"2018-05-16 03:00:00",130.256165280368,2018-05-16,"03:00:00"
"2018-05-16 04:00:00",129.221517073647,2018-05-16,"04:00:00"
"2018-05-16 05:00:00",130.896313587597,2018-05-16,"05:00:00"
"2018-05-16 06:00:00",143.348293530536,2018-05-16,"06:00:00"
"2018-05-16 07:00:00",208.568793049,2018-05-16,"07:00:00"
"2018-05-16 08:00:00",389.499224775402,2018-05-16,"08:00:00"
"2018-05-16 09:00:00",389.372713237725,2018-05-16,"09:00:00"
"2018-05-16 10:00:00",349.170250036176,2018-05-16,"10:00:00"
"2018-05-16 11:00:00",345.606035813347,2018-05-16,"11:00:00"
"2018-05-16 12:00:00",332.782600066289,2018-05-16,"12:00:00"
"2018-05-16 13:00:00",251.357162906073,2018-05-16,"13:00:00"
"2018-05-16 14:00:00",332.193734464862,2018-05-16,"14:00:00"
"2018-05-16 15:00:00",414.859032476224,2018-05-16,"15:00:00"
"2018-05-16 16:00:00",349.584349814235,2018-05-16,"16:00:00"
"2018-05-16 17:00:00",365.684655572091,2018-05-16,"17:00:00"
"2018-05-16 18:00:00",338.335628715027,2018-05-16,"18:00:00"
"2018-05-16 19:00:00",238.411878134969,2018-05-16,"19:00:00"
"2018-05-16 20:00:00",220.842444717936,2018-05-16,"20:00:00"
"2018-05-16 21:00:00",144.591966576435,2018-05-16,"21:00:00"
"2018-05-16 22:00:00",152.535387868338,2018-05-16,"22:00:00"
"2018-05-16 23:00:00",132.760989332319,2018-05-16,"23:00:00"
"2018-05-17 00:00:00",133.934261820412,2018-05-17,"00:00:00"
"2018-05-17 01:00:00",132.614619350623,2018-05-17,"01:00:00"
"2018-05-17 02:00:00",132.003056191291,2018-05-17,"02:00:00"
"2018-05-17 03:00:00",130.653458761306,2018-05-17,"03:00:00"
"2018-05-17 04:00:00",129.999188106803,2018-05-17,"04:00:00"
"2018-05-17 05:00:00",131.258990204388,2018-05-17,"05:00:00"
"2018-05-17 06:00:00",142.061825604906,2018-05-17,"06:00:00"
"2018-05-17 07:00:00",211.513452916778,2018-05-17,"07:00:00"
"2018-05-17 08:00:00",375.701330316091,2018-05-17,"08:00:00"
"2018-05-17 09:00:00",394.336421113054,2018-05-17,"09:00:00"
"2018-05-17 10:00:00",378.594459169241,2018-05-17,"10:00:00"
"2018-05-17 11:00:00",360.378789279173,2018-05-17,"11:00:00"
"2018-05-17 12:00:00",341.825167817799,2018-05-17,"12:00:00"
"2018-05-17 13:00:00",256.724648197425,2018-05-17,"13:00:00"
"2018-05-17 14:00:00",303.645244379918,2018-05-17,"14:00:00"
"2018-05-17 15:00:00",437.344766940714,2018-05-17,"15:00:00"
"2018-05-17 16:00:00",412.827029325612,2018-05-17,"16:00:00"
"2018-05-17 17:00:00",369.205358148396,2018-05-17,"17:00:00"
"2018-05-17 18:00:00",287.558514205352,2018-05-17,"18:00:00"
"2018-05-17 19:00:00",247.10384777276,2018-05-17,"19:00:00"
"2018-05-17 20:00:00",219.252018256736,2018-05-17,"20:00:00"
"2018-05-17 21:00:00",148.567265068495,2018-05-17,"21:00:00"
"2018-05-17 22:00:00",146.476799544229,2018-05-17,"22:00:00"
"2018-05-17 23:00:00",139.168405209499,2018-05-17,"23:00:00"
"2018-05-18 00:00:00",136.461663576972,2018-05-18,"00:00:00"
"2018-05-18 01:00:00",135.876885943386,2018-05-18,"01:00:00"
"2018-05-18 02:00:00",135.139210697035,2018-05-18,"02:00:00"
"2018-05-18 03:00:00",133.191733780407,2018-05-18,"03:00:00"
"2018-05-18 04:00:00",132.800748748844,2018-05-18,"04:00:00"
"2018-05-18 05:00:00",134.176730775228,2018-05-18,"05:00:00"
"2018-05-18 06:00:00",151.267628580674,2018-05-18,"06:00:00"
"2018-05-18 07:00:00",214.961755880467,2018-05-18,"07:00:00"
"2018-05-18 08:00:00",378.088420134664,2018-05-18,"08:00:00"
"2018-05-18 09:00:00",402.884010920065,2018-05-18,"09:00:00"
"2018-05-18 10:00:00",372.046797368016,2018-05-18,"10:00:00"
"2018-05-18 11:00:00",368.241270976009,2018-05-18,"11:00:00"
"2018-05-18 12:00:00",345.832361065059,2018-05-18,"12:00:00"
"2018-05-18 13:00:00",264.061867977275,2018-05-18,"13:00:00"
"2018-05-18 14:00:00",317.354946020732,2018-05-18,"14:00:00"
"2018-05-18 15:00:00",447.389964781602,2018-05-18,"15:00:00"
"2018-05-18 16:00:00",406.718163740513,2018-05-18,"16:00:00"
"2018-05-18 17:00:00",375.782682818214,2018-05-18,"17:00:00"
"2018-05-18 18:00:00",356.840324907217,2018-05-18,"18:00:00"
"2018-05-18 19:00:00",246.040591574124,2018-05-18,"19:00:00"
"2018-05-18 20:00:00",214.495989840016,2018-05-18,"20:00:00"
"2018-05-18 21:00:00",150.841566971064,2018-05-18,"21:00:00"
"2018-05-18 22:00:00",157.183207330862,2018-05-18,"22:00:00"
"2018-05-18 23:00:00",145.312897149051,2018-05-18,"23:00:00"
"2018-05-19 00:00:00",137.945716416973,2018-05-19,"00:00:00"
"2018-05-19 01:00:00",132.667124592446,2018-05-19,"01:00:00"
"2018-05-19 02:00:00",129.048653800704,2018-05-19,"02:00:00"
"2018-05-19 03:00:00",128.706540401137,2018-05-19,"03:00:00"
"2018-05-19 04:00:00",126.588958163669,2018-05-19,"04:00:00"
"2018-05-19 05:00:00",127.954743740029,2018-05-19,"05:00:00"
"2018-05-19 06:00:00",128.270527992494,2018-05-19,"06:00:00"
"2018-05-19 07:00:00",183.496886914241,2018-05-19,"07:00:00"
"2018-05-19 08:00:00",279.608825028031,2018-05-19,"08:00:00"
"2018-05-19 09:00:00",400.736090267424,2018-05-19,"09:00:00"
"2018-05-19 10:00:00",254.756973652541,2018-05-19,"10:00:00"
"2018-05-19 11:00:00",328.588142786945,2018-05-19,"11:00:00"
"2018-05-19 12:00:00",288.737652080855,2018-05-19,"12:00:00"
"2018-05-19 13:00:00",239.907081475531,2018-05-19,"13:00:00"
"2018-05-19 14:00:00",200.998665199573,2018-05-19,"14:00:00"
"2018-05-19 15:00:00",148.693645905618,2018-05-19,"15:00:00"
"2018-05-19 16:00:00",208.767345976256,2018-05-19,"16:00:00"
"2018-05-19 17:00:00",243.942041788739,2018-05-19,"17:00:00"
"2018-05-19 18:00:00",169.167237603701,2018-05-19,"18:00:00"
"2018-05-19 19:00:00",141.664805328136,2018-05-19,"19:00:00"
"2018-05-19 20:00:00",148.334346599396,2018-05-19,"20:00:00"
"2018-05-19 21:00:00",140.509881295736,2018-05-19,"21:00:00"
"2018-05-19 22:00:00",135.51309173842,2018-05-19,"22:00:00"
"2018-05-19 23:00:00",133.296013875739,2018-05-19,"23:00:00"
"2018-05-20 00:00:00",130.707809510192,2018-05-20,"00:00:00"
"2018-05-20 01:00:00",128.544328705746,2018-05-20,"01:00:00"
"2018-05-20 02:00:00",128.123636840752,2018-05-20,"02:00:00"
"2018-05-20 03:00:00",129.443082202293,2018-05-20,"03:00:00"
"2018-05-20 04:00:00",125.741224047508,2018-05-20,"04:00:00"
"2018-05-20 05:00:00",127.032262758225,2018-05-20,"05:00:00"
"2018-05-20 06:00:00",127.841236758224,2018-05-20,"06:00:00"
"2018-05-20 07:00:00",136.478275461781,2018-05-20,"07:00:00"
"2018-05-20 08:00:00",146.489562424742,2018-05-20,"08:00:00"
"2018-05-20 09:00:00",165.246580129437,2018-05-20,"09:00:00"
"2018-05-20 10:00:00",185.256486437639,2018-05-20,"10:00:00"
"2018-05-20 11:00:00",246.03392310548,2018-05-20,"11:00:00"
"2018-05-20 12:00:00",233.954838666921,2018-05-20,"12:00:00"
"2018-05-20 13:00:00",196.193693531229,2018-05-20,"13:00:00"
"2018-05-20 14:00:00",145.694664299651,2018-05-20,"14:00:00"
"2018-05-20 15:00:00",189.265330265232,2018-05-20,"15:00:00"
